Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits,Capital Gains,MA_50,MA_200,RSI,Signal,Crossover,Strong_Buy
2008-02-13 00:00:00-05:00,3.749500036239624,3.942500114440918,3.6635000705718994,3.8864998817443848,221406000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.213149971961975,3.992774990797043,50.10948112455615,1,0.0,0
2008-02-14 00:00:00-05:00,3.8864998817443848,3.8940000534057617,3.759000062942505,3.7899999618530273,149944000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.198039975166321,3.9962149906158446,46.92412291122972,1,0.0,0
2008-02-15 00:00:00-05:00,3.75,3.759500026702881,3.5969998836517334,3.6480000019073486,222402000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.1765899753570555,3.9991599905490873,45.28364348988915,1,0.0,0
2008-02-19 00:00:00-05:00,3.677000045776367,3.700000047683716,3.577500104904175,3.6040000915527344,142184000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.155479974746704,4.001632491350174,46.81214024836834,1,0.0,0
2008-02-20 00:00:00-05:00,3.595000028610229,3.694000005722046,3.555000066757202,3.681999921798706,129014000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.134909977912903,4.004234991073608,49.06953667849082,1,0.0,0
2008-02-21 00:00:00-05:00,3.697000026702881,3.7105000019073486,3.4684998989105225,3.494999885559082,263016000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.110499978065491,4.006504991054535,37.370458290399185,1,0.0,0
2008-02-22 00:00:00-05:00,3.5269999504089355,3.61050009727478,3.493000030517578,3.6040000915527344,246854000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.089559979438782,4.009067491292954,45.74858765371405,1,0.0,0
2008-02-25 00:00:00-05:00,3.617500066757202,3.674999952316284,3.570499897003174,3.6635000705718994,157164000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.072079982757568,4.011672492027283,48.88524824930366,1,0.0,0
2008-02-26 00:00:00-05:00,3.595499992370605,3.674999952316284,3.513999938964844,3.5845000743865967,197826000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.0524899816513065,4.014364992380142,49.33818712217511,1,0.0,0
2008-02-27 00:00:00-05:00,3.5339999198913574,3.5739998817443848,3.47849988937378,3.5434999465942383,178610000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.030959982872009,4.016692491769791,54.336733984593856,1,0.0,0
2008-02-28 00:00:00-05:00,3.515000104904175,3.5299999713897705,3.3554999828338623,3.3924999237060547,263356000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,4.009729981422424,4.018229991197586,44.543504002184875,0,-1.0,0
2008-02-29 00:00:00-05:00,3.3505001068115234,3.375,3.198499917984009,3.2235000133514404,233292000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.989109983444214,4.019202491044998,34.33922893613192,0,0.0,0
2008-03-03 00:00:00-05:00,3.179500102996826,3.2244999408721924,3.059999942779541,3.121500015258789,274422000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9646499824523924,4.019004991054535,28.135703509836105,0,0.0,0
2008-03-04 00:00:00-05:00,3.0834999084472656,3.3299999237060547,3.061500072479248,3.2669999599456787,334072000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9406099843978883,4.01979749083519,35.470487043259084,0,0.0,0
2008-03-05 00:00:00-05:00,3.282999992370605,3.316999912261963,3.190999984741211,3.249500036239624,222528000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.915019989013672,4.020219991207123,27.586208632230466,0,0.0,0
2008-03-06 00:00:00-05:00,3.237499952316284,3.2730000019073486,3.125,3.13700008392334,166866000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8864999866485594,4.018829991817475,27.279054634529317,0,0.0,0
2008-03-07 00:00:00-05:00,3.109999895095825,3.243499994277954,3.1005001068115234,3.2044999599456787,208762000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.85957998752594,4.017632491588593,33.724765684796054,0,0.0,0
2008-03-10 00:00:00-04:00,3.194999933242798,3.257499933242798,3.1454999446868896,3.173500061035156,186420000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.830199990272522,4.01624999165535,34.049643370248305,0,0.0,0
2008-03-11 00:00:00-04:00,3.297499895095825,3.3585000038146973,3.185499906539917,3.3575000762939453,194858000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8030999898910522,4.01569999217987,38.852632408319415,0,0.0,0
2008-03-12 00:00:00-04:00,3.338500022888184,3.4114999771118164,3.282000064849853,3.325500011444092,154976000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.775159993171692,4.015189992189407,43.48328008254178,0,0.0,0
2008-03-13 00:00:00-04:00,3.255500078201294,3.477499961853028,3.2184998989105225,3.41599988937378,214150000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.750839991569519,4.014862492084503,42.667696466643,0,0.0,0
2008-03-14 00:00:00-04:00,3.430500030517578,3.5339999198913574,3.302999973297119,3.4110000133514404,248414000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.722809991836548,4.014452491998672,39.714860971318686,0,0.0,0
2008-03-17 00:00:00-04:00,3.2860000133514404,3.38949990272522,3.246000051498413,3.326499938964844,194182000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.694129991531372,4.013799991607666,39.53770369761634,0,0.0,0
2008-03-18 00:00:00-04:00,3.4124999046325684,3.5964999198913574,3.379499912261963,3.5850000381469727,191014000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6770399951934816,4.014579992294312,51.430544807585214,0,0.0,0
2008-03-19 00:00:00-04:00,3.555000066757202,3.700000047683716,3.508500099182129,3.508500099182129,220838000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6583899974823,4.014517493247986,54.21512433811095,0,0.0,0
2008-03-20 00:00:00-04:00,3.508500099182129,3.674499988555908,3.469000101089477,3.659499883651733,228214000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6436999940872195,4.014402493238449,66.05302235201623,0,0.0,0
2008-03-24 00:00:00-04:00,3.690999984741211,3.846499919891357,3.637500047683716,3.797499895095825,187908000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.634429988861084,4.015317492485046,74.24677908147913,0,0.0,0
2008-03-25 00:00:00-04:00,3.7915000915527344,3.814500093460083,3.702500104904175,3.758500099182129,126550000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.625339994430542,4.016099992990494,69.08739606563725,0,0.0,0
2008-03-26 00:00:00-04:00,3.7070000171661377,3.75600004196167,3.661999940872192,3.690000057220459,125702000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6180599975585936,4.016239993572235,66.45499622110363,0,0.0,0
2008-03-27 00:00:00-04:00,3.7184998989105225,3.734499931335449,3.539999961853028,3.539999961853028,158848000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.605989999771118,4.016147493124008,64.64389675916942,0,0.0,0
2008-03-28 00:00:00-04:00,3.549999952316284,3.61050009727478,3.463000059127808,3.48799991607666,105582000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.595509996414185,4.016069992780685,60.41896491083877,0,0.0,0
2008-03-31 00:00:00-04:00,3.512500047683716,3.5820000171661377,3.4814999103546143,3.565000057220459,109406000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5864599990844725,4.01617249250412,63.91752699647822,0,0.0,0
2008-04-01 00:00:00-04:00,3.649499893188477,3.8545000553131104,3.638000011444092,3.8350000381469727,194680000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5830399990081787,4.017362493276596,65.99665047816308,0,0.0,0
2008-04-02 00:00:00-04:00,3.8540000915527344,3.950000047683716,3.805999994277954,3.868499994277954,171848000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5806500005722044,4.01860499382019,68.17269359903443,0,0.0,0
2008-04-03 00:00:00-04:00,3.757499933242798,3.80049991607666,3.690500020980835,3.746999979019165,162998000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.577109999656677,4.019382493495941,60.852462973591166,0,0.0,0
2008-04-04 00:00:00-04:00,3.763000011444092,3.891499996185303,3.71399998664856,3.8434998989105225,143056000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5800099992752075,4.021147493124008,63.377665081830756,0,0.0,0
2008-04-07 00:00:00-04:00,3.868000030517578,3.921499967575073,3.799999952316284,3.8450000286102295,133448000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5792399978637697,4.023097493648529,66.90577451836258,0,0.0,0
2008-04-08 00:00:00-04:00,3.819999933242798,3.880500078201294,3.775000095367432,3.865000009536743,99320000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.578939995765686,4.02500499367714,60.8108110596041,0,0.0,0
2008-04-09 00:00:00-04:00,3.828000068664551,3.8334999084472656,3.683000087738037,3.7195000648498535,133206000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5775099992752075,4.0263874936103825,57.73460373394301,0,0.0,0
2008-04-10 00:00:00-04:00,3.723999977111816,3.774499893188477,3.6364998817443848,3.741499900817871,125110000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5783899974823,4.027929992675781,53.31983903366144,0,0.0,0
2008-04-11 00:00:00-04:00,3.691999912261963,3.714999914169312,3.5810000896453857,3.5994999408721924,135712000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5761699962615965,4.0290574920177455,42.00968606869457,0,0.0,0
2008-04-14 00:00:00-04:00,3.5850000381469727,3.700000047683716,3.564500093460083,3.630500078201294,87090000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.5710799980163572,4.030174992084503,44.800974746421254,0,0.0,0
2008-04-15 00:00:00-04:00,3.6484999656677246,3.6989998817443848,3.532500028610229,3.625,136262000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.568949999809265,4.031077492237091,47.21746383101026,0,0.0,0
2008-04-16 00:00:00-04:00,3.651000022888184,3.75,3.6470000743865967,3.7295000553131104,134936000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.569590001106262,4.032622492313385,58.440982755914405,0,0.0,0
2008-04-17 00:00:00-04:00,3.7090001106262207,3.750999927520752,3.680500030517578,3.70199990272522,124400000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.571539998054505,4.033729991912842,59.744987728394875,0,0.0,0
2008-04-18 00:00:00-04:00,3.8239998817443848,4.099999904632568,3.815999984741211,4.005000114440918,335826000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.583150000572205,4.036392492055893,66.61631186006059,0,0.0,0
2008-04-21 00:00:00-04:00,4.001500129699707,4.066999912261963,3.953000068664551,4.008999824523926,186708000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.592419996261597,4.039254990816116,58.22305160432255,0,0.0,0
2008-04-22 00:00:00-04:00,3.996999979019165,3.996999979019165,3.877000093460083,3.9800000190734863,144900000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.598519997596741,4.041912491321564,55.29188568852506,0,0.0,0
2008-04-23 00:00:00-04:00,4.014999866485596,4.131999969482422,3.937000036239624,4.050000190734863,385008000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6043300008773804,4.044144992828369,65.11976963342316,0,0.0,0
2008-04-24 00:00:00-04:00,3.885499954223633,4.026500225067139,3.846499919891357,3.884500026702881,421470000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.607569999694824,4.045997493267059,51.914104335588185,0,0.0,0
2008-04-25 00:00:00-04:00,3.890500068664551,4.065999984741211,3.86299991607666,4.043000221252441,189130000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6107000064849855,4.048529994487763,58.06189445244027,0,0.0,0
2008-04-28 00:00:00-04:00,4.0320000648498535,4.125,4.00600004196167,4.098499774932861,219838000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.616870002746582,4.050824993848801,59.240196675046704,0,0.0,0
2008-04-29 00:00:00-04:00,4.071000099182129,4.088500022888184,3.993000030517578,4.037000179290772,134528000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6246500062942513,4.05223499417305,63.45910195303188,0,0.0,0
2008-04-30 00:00:00-04:00,4.045000076293945,4.066999912261963,3.8959999084472656,3.93149995803833,157514000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.631200003623963,4.053469994068146,57.52177575213228,0,0.0,0
2008-05-01 00:00:00-04:00,3.920000076293945,4.000500202178955,3.8984999656677246,3.9679999351501465,143940000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.636920003890992,4.054862493276596,65.91792592525461,0,0.0,0
2008-05-02 00:00:00-04:00,4.014999866485596,4.059999942779541,3.819999933242798,3.865499973297119,163098000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6443300056457524,4.055859993696213,59.56061526356314,0,0.0,0
2008-05-05 00:00:00-04:00,3.8635001182556152,3.888499975204468,3.7934999465942383,3.796000003814697,112948000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.648170003890992,4.056502493619919,56.61253045691924,0,0.0,0
2008-05-06 00:00:00-04:00,3.775500059127808,3.838500022888184,3.752500057220459,3.785500049591065,130914000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.650610003471375,4.057522493600845,52.33527985557281,0,0.0,0
2008-05-07 00:00:00-04:00,3.763000011444092,3.8320000171661377,3.6545000076293945,3.658999919891357,167532000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6521000003814703,4.057882493734359,48.34360572388435,0,0.0,0
2008-05-08 00:00:00-04:00,3.686500072479248,3.7079999446868896,3.578000068664551,3.63949990272522,162626000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.65401999950409,4.058767492771149,31.98617946995138,0,0.0,0
2008-05-09 00:00:00-04:00,3.609999895095825,3.6670000553131104,3.5829999446868896,3.620500087738037,84870000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6585800027847295,4.055324993133545,31.13162147403193,0,0.0,0
2008-05-12 00:00:00-04:00,3.650000095367432,3.746500015258789,3.58899998664856,3.7265000343322754,144308000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6686400032043465,4.052954993247986,38.54495888382579,0,0.0,0
2008-05-13 00:00:00-04:00,3.7284998893737793,3.747999906539917,3.6654999256134033,3.7279999256134033,100416000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6807700014114384,4.050584992170334,34.48938083485599,0,0.0,0
2008-05-14 00:00:00-04:00,3.746000051498413,3.787499904632568,3.6989998817443848,3.7100000381469727,91784000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.6896300029754645,4.048459991216659,40.20212453788784,0,0.0,0
2008-05-15 00:00:00-04:00,3.694499969482422,3.815999984741211,3.677500009536743,3.805999994277954,138354000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.700760002136231,4.047854990959167,35.68837267293216,0,0.0,0
2008-05-16 00:00:00-04:00,3.821000099182129,3.8415000438690186,3.743000030517578,3.822999954223633,124134000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.714479999542237,4.0476424908638,32.5522437639669,0,0.0,0
2008-05-19 00:00:00-04:00,3.950500011444092,4.237500190734863,3.943000078201294,4.114500045776367,373696000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.7326800012588506,4.048287490606308,53.80087706251404,0,0.0,0
2008-05-20 00:00:00-04:00,4.108500003814697,4.135000228881836,4.001500129699707,4.035999774932861,158244000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.749929995536805,4.049267489910125,55.26447531328327,0,0.0,0
2008-05-21 00:00:00-04:00,4.018499851226807,4.057499885559082,3.875,3.9149999618530273,141410000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.7610799932479866,4.049092489480972,47.539461939793654,0,0.0,0
2008-05-22 00:00:00-04:00,3.934000015258789,3.984499931335449,3.900000095367432,3.963000059127808,107812000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.7738299942016607,4.049122489690781,54.767731292298926,0,0.0,0
2008-05-23 00:00:00-04:00,3.927500009536743,3.94350004196167,3.871500015258789,3.9175000190734863,126638000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.783859996795655,4.049264990091324,56.08412774366456,0,0.0,0
2008-05-27 00:00:00-04:00,3.913000106811523,4.045000076293945,3.8984999656677246,4.031000137329102,202164000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.796259999275208,4.050892491340637,61.14389832438169,0,0.0,0
2008-05-28 00:00:00-04:00,4.036499977111816,4.039500236511231,3.94950008392334,4.004000186920166,134012000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.809810004234314,4.052217491865158,67.21558467763046,0,0.0,0
2008-05-29 00:00:00-04:00,4.0304999351501465,4.0980000495910645,4.008500099182129,4.017499923706055,137152000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8184600019454957,4.053587491512299,68.9759127713179,0,0.0,0
2008-05-30 00:00:00-04:00,4.02899980545044,4.088500022888184,4.014999866485596,4.080999851226807,105412000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8299099969863892,4.055629991292953,72.12877952564654,0,0.0,0
2008-06-02 00:00:00-04:00,4.057499885559082,4.078499794006348,4.002500057220459,4.011499881744385,124304000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.836949996948243,4.0575924909114836,64.19322359109776,0,0.0,0
2008-06-03 00:00:00-04:00,4.0355000495910645,4.0945000648498535,3.963000059127808,4.005499839782715,117400000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8411099958419808,4.059422490596771,63.75805416369677,0,0.0,0
2008-06-04 00:00:00-04:00,4.005499839782715,4.091000080108643,3.986000061035156,4.074999809265137,129166000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.847439990043641,4.0610424900054936,67.2169712651615,0,0.0,0
2008-06-05 00:00:00-04:00,4.105500221252441,4.24399995803833,4.090000152587891,4.225500106811523,178774000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.858149991035462,4.063494991064072,68.82009894849838,0,0.0,0
2008-06-06 00:00:00-04:00,4.162000179290772,4.182000160217285,4.027999877929688,4.031499862670898,156874000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8679799890518187,4.064279990196228,58.07200219459452,0,0.0,0
2008-06-09 00:00:00-04:00,4.059500217437744,4.076499938964844,3.9059998989105225,3.971499919891357,130746000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8776499891281127,4.064512490034104,43.25471371338138,0,0.0,0
2008-06-10 00:00:00-04:00,3.910000085830689,4.052000045776367,3.910000085830689,3.9809999465942383,121312000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8859699869155886,4.065092489719391,47.22503437942374,0,0.0,0
2008-06-11 00:00:00-04:00,3.9674999713897705,4.0,3.8515000343322754,3.864000082015991,117490000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.886549987792969,4.064599989652634,47.416420055273484,0,0.0,0
2008-06-12 00:00:00-04:00,3.901000022888184,3.952500104904175,3.750499963760376,3.807499885559082,124088000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.885329985618591,4.063974989652634,42.189848185732195,0,0.0,0
2008-06-13 00:00:00-04:00,3.8350000381469727,4.0,3.8350000381469727,3.9584999084472656,119490000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8895599842071533,4.064712488651276,51.861938141115175,0,0.0,0
2008-06-16 00:00:00-04:00,3.921000003814697,4.126500129699707,3.920500040054321,4.085000038146973,115088000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8943899869918823,4.0653749883174894,52.42369323542051,0,0.0,0
2008-06-17 00:00:00-04:00,4.15749979019165,4.215000152587891,4.139999866485596,4.148499965667725,176048000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.900459985733032,4.066447488069534,56.27986707416442,0,0.0,0
2008-06-18 00:00:00-04:00,4.099999904632568,4.1585001945495605,4.065999984741211,4.125999927520752,136932000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9056799840927123,4.067099987268448,54.67873858439272,0,0.0,0
2008-06-19 00:00:00-04:00,4.110499858856201,4.223499774932861,4.074999809265137,4.2129998207092285,134346000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9155499792099,4.067489985227585,55.57903239588993,0,0.0,0
2008-06-20 00:00:00-04:00,4.15500020980835,4.172999858856201,4.0254998207092285,4.054999828338623,131778000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.921819977760315,4.066827484369278,51.710575166977314,0,0.0,0
2008-06-23 00:00:00-04:00,4.065000057220459,4.107500076293945,3.9774999618530273,4.033999919891357,148516000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9305099773406984,4.0654449832439425,51.10765915476984,0,0.0,0
2008-06-24 00:00:00-04:00,3.9774999618530273,4.039500236511231,3.881500005722046,3.982000112533569,142802000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9375399780273437,4.064224984645843,46.335710191292804,0,0.0,0
2008-06-25 00:00:00-04:00,4.022500038146973,4.107500076293945,3.9760000705718994,4.0254998207092285,147866000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.945549974441528,4.063517484664917,41.39413350623131,0,0.0,0
2008-06-26 00:00:00-04:00,3.954999923706055,3.994499921798706,3.799999952316284,3.815000057220459,226202000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9472599744796755,4.061022484302521,40.81459701265472,0,0.0,0
2008-06-27 00:00:00-04:00,3.7795000076293945,3.803499937057495,3.63100004196167,3.733000040054321,236810000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.947879977226257,4.057862485647202,40.06663808157635,0,0.0,0
2008-06-30 00:00:00-04:00,3.751499891281128,3.805999994277954,3.660500049591065,3.6665000915527344,142082000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9411099767684936,4.054379986524582,37.4950278082503,0,0.0,0
2008-07-01 00:00:00-04:00,3.611999988555908,3.7114999294281006,3.526000022888184,3.680999994277954,205850000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9345499801635744,4.050842485427856,42.07791317759946,0,0.0,0
2008-07-02 00:00:00-04:00,3.7079999446868896,3.7204999923706055,3.569000005722046,3.572000026702881,140888000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.926389980316162,4.046974985599518,40.24844519369477,0,0.0,0
2008-07-03 00:00:00-04:00,3.625499963760376,3.691999912261963,3.526000022888184,3.5999999046325684,84964000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.917389974594116,4.04278748512268,33.471628709451764,0,0.0,0
2008-07-07 00:00:00-04:00,3.618499994277954,3.7200000286102295,3.5380001068115234,3.624500036239624,147110000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.912189974784851,4.038659986257553,26.56485878445457,0,0.0,0
2008-07-08 00:00:00-04:00,3.61899995803833,3.774499893188477,3.587500095367432,3.752000093460083,158320000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.9063699722290037,4.035007486343384,31.0558888761054,0,0.0,0
2008-07-09 00:00:00-04:00,3.7279999256134033,3.744999885559082,3.5239999294281006,3.5304999351501465,138242000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8950099754333496,4.029834985733032,26.093921862970205,0,0.0,0
2008-07-10 00:00:00-04:00,3.5350000858306885,3.588500022888184,3.399499893188477,3.531500101089477,198832000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8848999738693237,4.0243449866771694,20.612329958322462,0,0.0,0
2008-07-11 00:00:00-04:00,3.470000028610229,3.499500036239624,3.336999893188477,3.427000045776367,158600000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8748099756240846,4.018109987974167,21.609399473754323,0,0.0,0
2008-07-14 00:00:00-04:00,3.4655001163482666,3.4749999046325684,3.2795000076293945,3.313999891281128,180426000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.861729974746704,4.011322486400604,19.949908204845002,0,0.0,0
2008-07-15 00:00:00-04:00,3.2934999465942383,3.430999994277954,3.149499893188477,3.3515000343322754,226842000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.851449975967407,4.004734985828399,23.362904488131363,0,0.0,0
2008-07-16 00:00:00-04:00,3.3469998836517334,3.637500047683716,3.3420000076293945,3.5920000076293945,240778000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.847369976043701,3.9994074869155884,34.299177339515225,0,0.0,0
2008-07-17 00:00:00-04:00,3.559999942779541,3.61899995803833,3.38700008392334,3.6054999828338623,191948000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.843769974708557,3.994082487821579,41.14913473333089,0,0.0,0
2008-07-18 00:00:00-04:00,3.496999979019165,3.5420000553131104,3.4200000762939453,3.4560000896453857,165960000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8397099781036377,3.988272488117218,38.92886247502419,0,0.0,0
2008-07-21 00:00:00-04:00,3.4760000705718994,3.490000009536743,3.315000057220459,3.424000024795532,137938000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.835399980545044,3.982277487516403,40.032882739070594,0,0.0,0
2008-07-22 00:00:00-04:00,3.3545000553131104,3.4570000171661377,3.2939999103546143,3.3984999656677246,175916000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8309599781036376,3.9762049877643584,38.49287687255596,0,0.0,0
2008-07-23 00:00:00-04:00,3.372999906539917,3.6034998893737793,3.372999906539917,3.5269999504089355,358324000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.826969976425171,3.9704824864864348,48.195667552530445,0,0.0,0
2008-07-24 00:00:00-04:00,3.815000057220459,4.11899995803833,3.814500093460083,3.936000108718872,619932000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8311299800872805,3.966199986934662,60.319410409366505,0,0.0,0
2008-07-25 00:00:00-04:00,3.9814999103546143,4.046999931335449,3.9059998989105225,3.9154999256134033,183014000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.835239977836609,3.961947487592697,58.959350538805104,0,0.0,0
2008-07-28 00:00:00-04:00,3.8545000553131104,3.9154999256134033,3.743000030517578,3.799000024795532,209604000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8350999784469604,3.9572774887084963,51.45690967118651,0,0.0,0
2008-07-29 00:00:00-04:00,3.82450008392334,3.940000057220459,3.808000087738037,3.910500049591065,135418000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8368499803543092,3.9544949889183045,62.6413815136384,0,0.0,0
2008-07-30 00:00:00-04:00,3.9179999828338623,3.992500066757202,3.821000099182129,3.910500049591065,151346000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8327699804306032,3.9509549880027772,62.616504813529616,0,0.0,0
2008-07-31 00:00:00-04:00,3.837500095367432,3.908499956130981,3.805000066757202,3.816999912261963,106014000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.828389983177185,3.947407486438751,63.07846062577252,0,0.0,0
2008-08-01 00:00:00-04:00,3.818000078201294,3.82450008392334,3.702500104904175,3.787499904632568,95490000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.8258399820327758,3.943962485790253,66.82059834148808,0,0.0,0
2008-08-04 00:00:00-04:00,3.799499988555908,3.865000009536743,3.750499963760376,3.785500049591065,89964000.0,amazon,AMZN,e-commerce,usa,0.0,0.0,,3.822289981842041,3.9402524852752685,65.81632458008275,0,0.0,0
